pais,plan,rowid,correo,nombre,antiguedad,costo_plan,usuario_id,_airbyte_ab_id,_airbyte_emitted_at
CH,['premium'],7.09088506071679e+17,ymayer@yahoo.com,Aziz Küng,Jun 2018,24.77,07b948c0-4a58-401b-bd6f-74c8072c81c7,352bd787-86e6-45cf-805a-d4bca56ff60f,2021-11-25 21:40:37.607 UTC
CH,['basic'],7.0908850609055334e+17,hausermaud@hotmail.com,António Steiner,Dec 2016,13.46,8c9ea4bf-8e99-470a-8679-5d8a4960a06a,78d1aaca-de39-40ee-a17e-e69b9b0af2c1,2021-11-25 21:40:37.607 UTC
CH,['basic'],7.0908850607377613e+17,gianluca85@yahoo.com,Dafina Tanner,Mar 2021,13.46,f0b40169-0279-46b3-91ca-6a67af52cc60,f35594be-80a9-48a1-a3dc-ed3584bc95a0,2021-11-25 21:40:37.607 UTC
CH,['basic'],7.0908850609671373e+17,sigristleona@gmail.com,Elise Burri,Jul 2013,13.46,b6a243d9-9b6b-4dea-82da-545efdc1fddf,66e1b89c-416b-41ca-b8c6-496aee027049,2021-11-25 21:40:37.607 UTC
CH,['basic'],7.090885061108695e+17,schaferdevin@gmail.com,Ignaz Hofmann,Apr 2014,13.46,bc82a44c-4daa-4e06-b701-1e87d9f2df19,bcaa27c9-4314-4144-8092-83cf2469c90e,2021-11-25 21:40:37.607 UTC
CZ,['standard'],7.0908850844372173e+17,veselymichael@chello.cz,Martina Urbanová,Sep 2017,12.16,2c550aca-240f-4c1f-8119-202e1d09bb5c,66e105f0-0367-4cd4-b0cd-d5aeeb1b6f23,2021-11-25 21:40:37.607 UTC
CZ,['standard'],7.09088508441854e+17,jelinekradovan@email.cz,Růžena Růžičková,Aug 2020,12.16,2921a7a9-357d-48a0-8acf-9363d74d809c,55f185ad-dc85-46bf-ba16-d5f895ee40f7,2021-11-25 21:40:37.607 UTC
CZ,['standard'],7.0908850843988787e+17,holubdaniel@seznam.cz,Libuše Tichá,Feb 2021,12.16,6efb77b0-b559-4c34-b411-e807c005db18,3f921ad7-717e-4aee-b004-f944ca766e84,2021-11-25 21:40:37.607 UTC
CZ,['standard'],7.0908850845365043e+17,radka78@centrum.cz,Patrik Procházka,Jan 2017,12.16,b369dcc2-edde-4635-91ea-5d7995c87475,7d857966-5587-42e8-bd31-9296161ec9e9,2021-11-25 21:40:37.607 UTC
CZ,['standard'],7.0908850841482035e+17,gurbanova@email.cz,Martina Dvořáková,Nov 2011,12.16,c24877ea-f3ea-40ca-9d08-0a75aa7a6aea,135cfe0c-3af6-4ca3-8337-888701194135,2021-11-25 21:40:37.607 UTC
CZ,['basic'],7.090885084300247e+17,matej28@volny.cz,Milan Král,Jul 2020,9.34,2a487ccc-5f2b-47fa-8b83-aa80a3ffa7b5,23586727-e8c0-4f41-be51-96b0ad3b96ea,2021-11-25 21:40:37.607 UTC
CZ,['basic'],7.0908850845578035e+17,miloslavakolarova@centrum.cz,Simona Marková,Mar 2015,9.34,f41428eb-0f70-4ecc-b4d9-685567cdeae5,8bc4dfce-d86b-4d79-a8f3-04e3f64e4bad,2021-11-25 21:40:37.607 UTC
CZ,['basic'],7.09088508409217e+17,miloslavruzicka@post.cz,Jarmila Jandová Th.D.,Jul 2020,9.34,b97f9c74-6ef4-46a0-aef0-42571f5eb655,0775964e-db2a-4943-9a51-ad99c45e10b4,2021-11-25 21:40:37.607 UTC
CZ,['basic'],7.090885084242903e+17,rkopecka@volny.cz,Drahomíra Růžičková DiS.,Jan 2013,9.34,4bb78643-a9c8-476c-9287-baa57a5f0265,0dbc2fee-7e9a-4e1c-ab9b-2ec62bb64858,2021-11-25 21:40:37.607 UTC
CZ,['basic'],7.0908850844952166e+17,smoravcova@volny.cz,Alžběta Kadlecová,Jul 2020,9.34,7b7a5377-4c07-4354-8ec5-a9b36831b9f1,548af469-217e-4902-a5a5-a7221e715e17,2021-11-25 21:40:37.607 UTC
CZ,['premium'],7.0908850843208909e+17,ppokorna@gmail.com,Alexandra Moravcová,Aug 2017,14.98,eb0a7644-1af3-47f8-874a-7ad961ec7efa,056aad20-6e89-4d66-9409-e23712ac1a1d,2021-11-25 21:40:37.607 UTC
CZ,['premium'],7.0908850842815693e+17,viktor20@centrum.cz,Věra Novotná,May 2019,14.98,63a286ba-19c4-4b51-a315-c0ee4a1246fc,ebe05045-285f-4993-97ab-b765801d2558,2021-11-25 21:40:37.607 UTC
CZ,['premium'],7.0908850841301811e+17,zanetafialova@post.cz,Bohumila Vacková,Dec 2015,14.98,d94b4523-e5a7-4a50-82b2-4ceb8a84526c,1bddab93-e0ee-4cf2-a0a7-3a932ec99939,2021-11-25 21:40:37.607 UTC
CZ,['premium'],7.0908850841675366e+17,urbanjan@chello.cz,Alexander Sedláček,Jan 2020,14.98,816bbfe1-e8b4-430f-bdb6-bd8bcaf85898,39fe7a5b-acdb-4172-8201-ee2d98958372,2021-11-25 21:40:37.607 UTC
CZ,['premium'],7.0908850839748608e+17,michaelnovotny@volny.cz,Jozef Král,Jan 2014,14.98,2419ca85-50f8-4cc6-82cb-8e7dc966841b,9b8c35c2-ff6e-4b59-8341-d277673492a3,2021-11-25 21:40:37.607 UTC
DE,['premium'],7.0908850616650957e+17,schinkerecep@gmx.de,Andres Weinhold B.Sc.,Mar 2015,22.07,be0bdb08-eeda-49ba-8524-2d0f4c1c0387,f1eded42-03dc-45eb-8c84-daa43dc65169,2021-11-25 21:40:37.607 UTC
DE,['premium'],7.0908850617060557e+17,ignaz66@hotmail.de,Dipl.-Ing. Ayse Jäntsch,Jul 2012,22.07,666f101d-2924-4bb2-8e7e-ab389b5d068d,15e78d3c-ae31-414b-9a3d-3eb5a75ab48f,2021-11-25 21:40:37.607 UTC
DE,['premium'],7.0908850613505229e+17,dimitrihenck@gmx.de,Kathi Junck,Oct 2014,22.07,35d796a0-0dd8-4409-87fc-1dc7855cf354,3b289498-3022-4a27-83cb-1f5ab8032f2d,2021-11-25 21:40:37.607 UTC
DE,['basic'],7.0908850614704538e+17,hans-h94@web.de,Janin Speer B.A.,Apr 2013,9.8,3680eb8c-10f1-43e0-9e03-d8dca58a33d7,e2626ac2-bd26-438a-b5a1-56dbba3b553f,2021-11-25 21:40:37.607 UTC
DE,['basic'],7.0908850613901722e+17,dmuehle@aol.de,Dr. Ulrike Kambs MBA.,Sep 2019,9.8,ad1bed91-5abf-47e3-80cd-1089840ef9e3,dcfa7708-1e66-414a-99f8-cceaadb80120,2021-11-25 21:40:37.607 UTC
DE,['basic'],7.0908850615291085e+17,baumwolf-dieter@aol.de,Hanspeter Hänel,Jul 2015,9.8,9a915196-5365-46c2-a39d-017a1f9cc214,9cd89163-a810-4929-afac-be9901bb858c,2021-11-25 21:40:37.607 UTC
DE,['basic'],7.0908850617437389e+17,mia25@yahoo.de,Polina Reinhardt,Dec 2013,9.8,2d37bc6a-3259-448f-a487-4d42bac91366,4af0f5d7-898f-4fad-8602-0da284c45645,2021-11-25 21:40:37.607 UTC
DE,['basic'],7.090885061590057e+17,zimmersusanne@gmx.de,Ing. Kati Zirme,Apr 2021,9.8,a8dbd804-416e-4c87-964f-f39017584030,59fb58e7-c282-480d-86e8-08bb77f3f443,2021-11-25 21:40:37.607 UTC
DE,['standard'],7.0908850615700685e+17,charlottejunck@hotmail.de,Univ.Prof. Semra Oestrovsky,Jul 2019,15.94,4dd033b7-3e3e-479f-bcd5-05a7a8f9d67d,31234d04-b575-4654-b42c-88c975ce9784,2021-11-25 21:40:37.607 UTC
DE,['standard'],7.0908850613315174e+17,phertrampf@gmx.de,Ira Röhrdanz,Mar 2015,15.94,e7f87d63-2dea-4db9-86f5-da02e8529d69,56f41e41-5035-40d4-9a23-4933ded59666,2021-11-25 21:40:37.607 UTC
DE,['standard'],7.0908850617837158e+17,songuelheuser@aol.de,Daria Sorgatz,Jan 2020,15.94,99a50a77-b5b8-4bae-9239-c76a6263b3f4,cdf69bf8-7786-4105-b6f8-ec7e93d761e5,2021-11-25 21:40:37.607 UTC
DE,['standard'],7.0908850619465728e+17,edowerg@aol.de,Reinhild Budig-Hoffmann,Jun 2021,15.94,1c838ffd-1eaf-453b-bc38-91fdc072a9c2,edb3e3d5-6938-43b9-a471-da62c818007d,2021-11-25 21:40:37.607 UTC
DE,['standard'],7.0908850612735181e+17,arminbuchholz@gmx.de,Karen Trubin,Nov 2020,15.94,3ff6f03d-9878-409c-a96b-b7e7b1353978,a1847249-3dbc-4982-94be-39d2f643887c,2021-11-25 21:40:37.607 UTC
DE,['standard'],7.0908850619262566e+17,anica85@gmx.de,Irena Mühle,Dec 2016,15.94,f6766433-6e07-4539-840c-4f2a46c31318,791365d2-b437-40a6-8374-a57bf6dc3e9e,2021-11-25 21:40:37.607 UTC
DE,['standard'],7.0908850614311322e+17,meyerselim@gmail.com,Alexej Hornich,Nov 2011,15.94,f8fc9015-d25f-48a2-b3b2-2ddf77733bbf,14224d02-e107-4302-bd5a-da008ed66534,2021-11-25 21:40:37.607 UTC
DE,['standard'],7.0908850617627443e+17,susekrause@googlemail.com,Ivana Radisch B.Sc.,Nov 2011,15.94,042cf34e-06af-4c4c-98b6-8eb42308a842,ba0e9638-3fc3-44fd-bd7f-229185961b95,2021-11-25 21:40:37.607 UTC
ES,['premium'],7.0908850836950221e+17,arnau90@hotmail.com,Albert Guzman-Valentín,Apr 2018,19.62,505ad77a-67d8-4917-8927-09813615e86a,f7edc7c6-d102-4924-9906-6737753f7928,2021-11-25 21:40:37.607 UTC
ES,['premium'],7.090885083577385e+17,valerialluch@yahoo.com,María Del Carmen Murillo,Nov 2015,19.62,c44ae926-ffd9-4690-969d-fe4d489fa064,b3a40457-6cd0-41ff-8f2c-42fc2c0a02aa,2021-11-25 21:40:37.607 UTC
ES,['premium'],7.0908850838565683e+17,ingridcerro@gmail.com,Miguel Ángel Pereira Marqués,May 2012,19.62,143d0c9d-8c7b-419d-b0bd-b5cc62b9139f,f06f0cee-dc5c-4e5b-87e8-335ea157a0f6,2021-11-25 21:40:37.607 UTC
ES,['premium'],7.09088508321792e+17,icortina@gmail.com,Conrado Salmerón-Ribes,May 2018,19.62,43923baf-e980-4656-8409-920734426c8c,431b86f4-0da9-490d-8a70-d7010f3e1a9f,2021-11-25 21:40:37.607 UTC
ES,['premium'],7.0908850837369651e+17,romansancho@yahoo.com,Yésica Azucena Castejón Fábregas,Aug 2018,19.62,47ffdd9b-9352-4c61-809a-14a083d1d366,b47e3fec-946f-4abf-bc5d-96b6dc5e1193,2021-11-25 21:40:37.607 UTC
ES,['premium'],7.090885083479081e+17,villalongaramona@hotmail.com,Hector Pedrero Bernal,Dec 2014,19.62,8d4041a8-50e4-4bc6-9352-39b5a6cfa122,95ccaf3d-0958-4187-9d3f-4974366e3771,2021-11-25 21:40:37.607 UTC
ES,['basic'],7.0908850838172467e+17,focana@hotmail.com,Sílvia Díaz-Expósito,Nov 2013,9.8,25bec816-eae6-4b9b-8fa4-efc747a42294,f6ee1460-2e79-4c6f-aa8d-aabd6484adcb,2021-11-25 21:40:37.607 UTC
ES,['basic'],7.090885083357184e+17,roviradomitila@hotmail.com,Amor Verdú Roig,Nov 2019,9.8,d756b6e4-33b5-4289-9d64-660d92a2db96,60fdb904-e320-490c-9a2d-0dd49d4e7176,2021-11-25 21:40:37.607 UTC
ES,['basic'],7.0908850832788685e+17,ananevado@gmail.com,Xavier Raya,Oct 2020,9.8,9c1bc65f-276b-457f-9857-2e19cf1fcab4,ff4ecc52-4961-4843-8278-0b0dc54af349,2021-11-25 21:40:37.607 UTC
ES,['basic'],7.090885083716649e+17,ssalas@hotmail.com,Concha Esteve Sancho,Nov 2017,9.8,79383389-f44c-447c-8bbd-a989123ee476,6a21f670-67dc-44a6-9323-2a6832a273c4,2021-11-25 21:40:37.607 UTC
ES,['basic'],7.0908850833775e+17,condetono@yahoo.com,Piedad Hidalgo Tormo,Feb 2018,9.8,50cab42b-e2f6-462f-b2a3-7939b9e56f08,01806623-6e5e-440b-900f-a48c0a690b8e,2021-11-25 21:40:37.607 UTC
ES,['standard'],7.09088508343681e+17,sandalio63@hotmail.com,Ibán Rivera Huertas,Sep 2021,14.71,fdee563a-4324-4bc2-bcd8-b228672916d4,454a8ab5-df5f-4a63-b6b5-5e582e6f51f1,2021-11-25 21:40:37.607 UTC
ES,['standard'],7.0908850836576666e+17,dlumbreras@yahoo.com,Luis Riquelme-Quevedo,Mar 2012,14.71,a2374a59-44c0-43e9-9a8b-f0b22c6d7849,921f2e1a-af7a-42bf-8d85-a36c754ee967,2021-11-25 21:40:37.607 UTC
ES,['standard'],7.0908850832585523e+17,cipriano52@gmail.com,Elvira Salazar Murillo,Nov 2014,14.71,7ac3765b-28c6-4075-a9da-c180245594e9,f1bf9139-48e4-415a-a280-6f283221edc5,2021-11-25 21:40:37.607 UTC
ES,['standard'],7.0908850838768845e+17,jafetmacias@hotmail.com,Carmela Cabrera-Quiroga,Oct 2012,14.71,7c3f66be-b25a-4af0-97f0-bc1e036f27f4,63987321-611a-416e-b968-e2b4dba14831,2021-11-25 21:40:37.607 UTC
ES,['standard'],7.0908850835567411e+17,luciano34@gmail.com,Margarita Armengol Yuste,Oct 2012,14.71,3532b5f3-e902-439a-8127-5726ba263c21,ec5cf377-c795-498f-8955-220ba5a4ec56,2021-11-25 21:40:37.607 UTC
ES,['standard'],7.0908850833188454e+17,xfrutos@yahoo.com,Nil Adam Lastra Bayón,Feb 2019,14.71,2eaeafe8-76fc-4418-870c-3f5b2dc74f9a,2b3d1aef-e15d-41f7-8a18-fd3dabd2e9a0,2021-11-25 21:40:37.607 UTC
ES,['standard'],7.0908850834987418e+17,chidalgo@hotmail.com,Carla del Paniagua,Feb 2012,14.71,9bce16bd-2078-44e6-bf04-017639943981,1300d99b-da42-49ed-b971-1082242c8024,2021-11-25 21:40:37.607 UTC
ES,['standard'],7.0908850836163789e+17,nogueraalfredo@gmail.com,Guiomar Miranda Carballo,May 2013,14.71,6480f961-c5e3-482b-8890-b0be69902e9e,9953ea51-7412-4007-aab0-d893c47f3679,2021-11-25 21:40:37.607 UTC
ES,['standard'],7.090885083298857e+17,porrassergio@gmail.com,Fortunato Agullo Fiol,Jan 2015,14.71,94451952-9c1f-4028-a3da-dd0a80516f02,3b37b795-2d56-4786-b5c3-1d053023bb9f,2021-11-25 21:40:37.607 UTC
ES,['standard'],7.0908850833968333e+17,segovialucia@gmail.com,Albert Falcó,Dec 2011,14.71,857321f7-fc38-495e-aec4-dc4d0b3a78c7,e4de446e-7e16-489f-9790-bf0026703d1b,2021-11-25 21:40:37.607 UTC
ES,['standard'],7.0908850835184026e+17,jose-antoniosegarra@gmail.com,Cruz Valentín Buendía,Jan 2014,14.71,bc851f9d-776e-4284-ba55-e0ae3b10b8e7,33c919e7-8672-47d5-a1e9-f3229949e0d2,2021-11-25 21:40:37.607 UTC
FR,['premium'],7.0908850619655782e+17,jean20@bouygtel.fr,Thomas Durand,Sep 2018,19.62,eb6e9661-bb15-40e1-983d-b0a375d7b9d3,3b9f6825-4637-48e1-9399-98e053d02a32,2021-11-25 21:40:37.607 UTC
FR,['premium'],7.09088506942718e+17,michelle45@free.fr,Adrien-Franck Masson,Feb 2015,19.62,67abd38b-3c5a-46cd-adc8-0670a3875dda,80882eda-144f-482d-bc18-86196e13cc94,2021-11-25 21:40:37.607 UTC
FR,['premium'],7.0908850620029338e+17,brigitte84@bouygtel.fr,Marcelle Lopes,Jan 2012,19.62,4aa64139-3838-4503-b141-6656bf7c84e3,5e270e44-074d-4dec-81c1-bc537ba5c77c,2021-11-25 21:40:37.607 UTC
FR,['premium'],7.090885069276119e+17,costexavier@hotmail.fr,Juliette Charrier,Sep 2020,19.62,d9e48f0e-5baf-43d6-be3a-45bc61890a7e,ff5ea865-bacb-4097-850c-756e8daafb4a,2021-11-25 21:40:37.607 UTC
FR,['premium'],7.0908850696758886e+17,clopez@noos.fr,Alexandre Charpentier,Feb 2014,19.62,14c3f236-a4aa-4db7-bad6-b2d108990efd,85fc0164-bfc2-4fbf-a542-477ee2b4eb60,2021-11-25 21:40:37.607 UTC
FR,['premium'],7.0908850695549747e+17,valentinereynaud@yahoo.fr,Sabine-Élodie Weiss,Aug 2013,19.62,ad6d5004-8d7d-4aa8-b039-3d4fd3a2bb1f,6420b21b-c590-4258-aa00-80068975b368,2021-11-25 21:40:37.607 UTC
FR,['premium'],7.09088506971816e+17,trousseau@tele2.fr,Aurore Marques,Oct 2012,19.62,323fbd4d-2cab-4a29-a5e5-3e7f00857ddc,865ff506-146f-4d7e-bbac-c868004136e1,2021-11-25 21:40:37.607 UTC
FR,['premium'],7.0908850695759462e+17,christinevalette@free.fr,Suzanne Dufour-Techer,Jun 2017,19.62,bcff8d39-3e92-4a5e-9ae0-11672aa8ae34,fc4b1314-0d1d-4354-921e-0222404350ce,2021-11-25 21:40:37.607 UTC
FR,['basic'],7.0908850696162509e+17,arnaudecoulon@yahoo.fr,Jules-Guillaume Guillon,Dec 2020,9.8,3332ad5c-2d74-4683-a095-e6c80ecd181f,40ea9ba6-4e85-4609-bdb1-0e7ecd19767b,2021-11-25 21:40:37.607 UTC
FR,['basic'],7.0908850692289331e+17,jeanollivier@bouygtel.fr,Denis-Emmanuel Brunet,Jun 2015,9.8,d3112d83-e0d9-4cfe-b1cc-a1c69d57d4cc,28716e4d-17d1-4a17-8d25-3a42e0e2367b,2021-11-25 21:40:37.607 UTC
FR,['basic'],7.090885062139904e+17,edouardmercier@orange.fr,Marthe Le Joly,Jun 2019,9.8,8129f7e0-a444-4a31-878d-f5504d344146,3c9b9571-7613-4966-a1bd-0934282816b1,2021-11-25 21:40:37.607 UTC
FR,['basic'],7.09088506946945e+17,lefortauguste@orange.fr,Jeannine Allard,Apr 2016,9.8,da120235-3d8f-4f5b-bf4a-f020a42da1c2,7b42d4e8-ceeb-412e-ba8d-37c25af6e916,2021-11-25 21:40:37.607 UTC
FR,['standard'],7.09088506919256e+17,cecile07@sfr.fr,Françoise Bertrand,Nov 2016,14.71,018a6c44-a6b8-4c1c-a985-bcc7a58263bb,c075aafe-15d8-4995-ba67-9fc13eda5a0c,2021-11-25 21:40:37.607 UTC
FR,['standard'],7.0908850696971878e+17,denisjoly@ifrance.com,Jean-Marcel Valette,Feb 2013,14.71,e4191935-f96c-45f4-91a3-c5f84ff79595,10542541-b206-4d2e-bd0d-3ca90c1b19e4,2021-11-25 21:40:37.607 UTC
FR,['standard'],7.0908850620609331e+17,dijouxantoine@sfr.fr,Adrien Hebert,Apr 2018,14.71,45cc6c61-4d8f-470c-8fc4-4c469fb825c7,32f14e44-8873-4ef9-8efc-f7c2e89aaadb,2021-11-25 21:40:37.607 UTC
FR,['standard'],7.0908850696368947e+17,thibaut99@laposte.net,Olivier Charpentier-Vallet,Nov 2015,14.71,5f38e2b4-4be3-4c1b-a8ec-9b0073429dc0,b15a1105-9e03-4862-a733-c400a2ca1dde,2021-11-25 21:40:37.607 UTC
FR,['standard'],7.0908850694900941e+17,parentalain@laposte.net,Martine de Le Roux,Apr 2020,14.71,3d80d724-3f17-44b4-9aa9-491df1f5210a,0cab2bdc-3fcf-4e46-be55-30f5856ba67e,2021-11-25 21:40:37.607 UTC
FR,['standard'],7.0908850693413274e+17,falves@club-internet.fr,Tristan Meunier,Jan 2019,14.71,8a93339f-0d89-4543-9f30-871257490f0f,e2bdd8f5-ca3d-4bda-af71-0b136b04fb55,2021-11-25 21:40:37.607 UTC
FR,['standard'],7.0908850694029312e+17,morvanelisabeth@ifrance.com,Xavier Maillet de la Delorme,Feb 2015,14.71,f03ecf07-9e2d-4cb2-b1cb-3c3abf8f061b,3b566f69-456e-46a0-813d-28fed5819e37,2021-11-25 21:40:37.607 UTC
FR,['standard'],7.0908850696562278e+17,andre60@free.fr,Marie Jourdan de Marion,Oct 2018,14.71,9b436bd1-afa6-46e8-bb5d-555a79b0b13a,040ae3ec-f786-4492-9301-17ffc1c5aa82,2021-11-25 21:40:37.607 UTC
FR,['standard'],7.0908850692538368e+17,lgrenier@live.com,Josette Dupré,Feb 2019,14.71,aacc5db1-6f3f-47e2-912e-198807ffb2f7,17957cc9-4b3d-459f-94d7-2e8e5381c1d7,2021-11-25 21:40:37.607 UTC
GB,['standard'],7.0908850703332147e+17,katy44@outlook.com,Clifford Matthews,Apr 2015,13.56,23009d15-be40-49af-b1ba-5ca4b7d02e7d,d695ccd8-997f-46f7-a333-7b137dfa8f1b,2021-11-25 21:40:37.607 UTC
GB,['standard'],7.0908850698007347e+17,zlambert@yahoo.com,Cameron Johnson-Hussain,Apr 2021,13.56,40ec493a-b976-41d5-809f-b8dbb1a18610,fdb42104-2b1e-465e-ba7f-973aff157577,2021-11-25 21:40:37.607 UTC
GB,['standard'],7.09088507004584e+17,stephenjames@yahoo.com,Lydia Norris,Feb 2012,13.56,2d6aa062-5f52-4d4e-8ae8-9b715c3f2b7b,897e22a9-81d1-4d52-a5df-c038cbd66f03,2021-11-25 21:40:37.607 UTC
GB,['standard'],7.0908850702322893e+17,curtisabigail@gmail.com,Eric Morgan,Jun 2013,13.56,20978ad9-49a1-44e6-ab78-d90ffabe3113,80ae4b0d-7fc6-453f-afbf-8df2fdaf0aca,2021-11-25 21:40:37.607 UTC
GB,['standard'],7.090885069963264e+17,zbarton@outlook.com,Robin Potter-Townsend,Mar 2015,13.56,59a8ae15-59c3-4783-9529-aa981668b211,aef394d3-a76d-4a1d-8726-c674eeb5926c,2021-11-25 21:40:37.607 UTC
GB,['premium'],7.0908850703119155e+17,cookecharlotte@hotmail.co.uk,Shaun O'Connor,Sep 2021,18.99,1a2e07ce-979d-4eac-acc2-419e71a26d19,ae5c6e85-d0dc-4347-a6d1-6fdf6ef49d01,2021-11-25 21:40:37.607 UTC
GB,['premium'],7.0908850703958016e+17,jacob97@outlook.com,Leonard Carr,Jun 2018,18.99,fb89c1e9-c087-492a-9697-93fdcd2d1113,27cb1468-b52c-4a76-831e-dec58f2abf42,2021-11-25 21:40:37.607 UTC
GB,['premium'],7.0908850702532608e+17,carterstuart@yahoo.co.uk,Jayne Ford-Owen,Dec 2013,18.99,50272963-5abb-4b0e-8b93-20c5aa8ad950,bd62d982-73d3-43fa-ac9c-ad7059646b04,2021-11-25 21:40:37.607 UTC
GB,['premium'],7.0908850699236147e+17,rogeryoung@hotmail.co.uk,Kyle Hanson,Feb 2014,18.99,05523ab8-3979-4b00-8ec5-62c38d018fb6,9fb059fd-45f0-4716-b1bc-ddb88936b939,2021-11-25 21:40:37.607 UTC
GB,['premium'],7.0908850700674662e+17,patrickmarsh@hotmail.com,Amanda Elliott,Oct 2013,18.99,580ec339-e232-44cb-a3c6-9e35a9183b97,b6f98ee9-ee00-49d2-ae06-6a984edff28d,2021-11-25 21:40:37.607 UTC
GB,['premium'],7.09088507016872e+17,malcolm48@yahoo.co.uk,Lindsey Burrows,Sep 2018,18.99,0dbea5c4-e48d-4612-8610-014812a950fb,209a151f-d893-4070-a3ef-941576b01453,2021-11-25 21:40:37.607 UTC
GB,['premium'],7.090885069758464e+17,yturner@outlook.com,Toby Cartwright,Sep 2016,18.99,736c3b4a-7695-4b38-9cb2-98dbc44690db,3c3c0b98-d95d-46c9-93db-cea6a75d9951,2021-11-25 21:40:37.607 UTC
GB,['premium'],7.0908850701903462e+17,pearcesylvia@outlook.com,Cameron Sinclair,Apr 2020,18.99,e211fc3e-c451-49de-b199-8ba996d55168,cb0ff53f-25fd-489c-833e-3222c13e062f,2021-11-25 21:40:37.607 UTC
GB,['basic'],7.0908850702932378e+17,burgessjune@hotmail.co.uk,Denise Jones,Sep 2014,8.13,4e431bd2-088b-413a-b0ae-5f389f2c94cb,0156297d-ed93-43da-ad59-b0bb6bc98c70,2021-11-25 21:40:37.607 UTC
GB,['basic'],7.0908850698610278e+17,seanmorgan@outlook.com,Nigel Brooks,Apr 2017,8.13,a8398bf2-4d89-49fb-8b8a-bbacfaeeab28,f8ae70e8-64ba-479d-b3b8-660ce0548693,2021-11-25 21:40:37.607 UTC
GR,['premium'],7.0908850847147622e+17,ftsetseri@hotmail.gr,Καρυοφυλλιά Οικονόμου,Aug 2012,17.16,13522e52-7470-497b-a37d-5a729ee521ea,be7f67ca-6fc0-400d-ac16-dc5aa92addc6,2021-11-25 21:40:37.607 UTC
GR,['premium'],7.0908850846164582e+17,xenaki.aristeidis@gmail.com,Κοραλία Ενωτιάδη,May 2019,17.16,3188b3ca-c005-4c18-a3c7-6d9b5e3ad644,313811df-0fc1-461e-a6e8-93d5cefe5c47,2021-11-25 21:40:37.607 UTC
GR,['premium'],7.0908850849942733e+17,aggelakos.triseugeni@forthnet.gr,Άνθιμος Χουχουλής,Sep 2019,17.16,951b3c68-a994-41f7-8195-29cf2f196667,00040399-4527-44a4-a2d4-ca84a6c54086,2021-11-25 21:40:37.607 UTC
GR,['basic'],7.0908850846380851e+17,pierrina85@otenet.gr,Μιχάλης Ρέππος,Mar 2016,9.8,739b76f1-e182-419e-83be-388404e70256,6449a630-39f4-48a5-b287-26d4d0a14f83,2021-11-25 21:40:37.607 UTC
GR,['basic'],7.0908850846951014e+17,upispa@hotmail.gr,Κάρολος-Τίτος Βούλκος,May 2013,9.8,b6b1a138-a1fe-47c8-a2b6-1ff2ca5b3dc1,2f2a3ce9-63e9-4081-b2eb-899f8f8dbfa7,2021-11-25 21:40:37.607 UTC
GR,['basic'],7.0908850847960269e+17,bmalimi@forthnet.gr,Μαλαμάτη Πέτρου,May 2016,9.8,74917df9-f68b-45bd-af18-d8fd939209f4,2d5cf56d-8fb1-415f-99f6-2f2089c46256,2021-11-25 21:40:37.607 UTC
GR,['basic'],7.09088508503425e+17,alkmini22@otenet.gr,Αντίπατρος Ζουλούμης,Jun 2016,9.8,f5114a47-7c8f-4e51-ae9d-04292275e163,cab1347c-5dfc-44cc-891f-03dcdad46c74,2021-11-25 21:40:37.607 UTC
GR,['basic'],7.0908850846574182e+17,melina.rautopoulou@hol.gr,Συμεών-Δημόκριτος Παργανάς,Apr 2013,9.8,f2495be8-b6c0-46a0-8823-a16c0880cc12,cca1248c-a2e7-4c66-8538-bcca589bb139,2021-11-25 21:40:37.607 UTC
GR,['standard'],7.0908850848969523e+17,vmauroeidakos@hotmail.gr,Κασσάνδρα-Βιργινία Πανκίδου,Oct 2014,13.48,d4fc6080-1391-44ec-9f2f-aedb58c09fd8,db478656-d91d-463d-8b53-0f55d13055a9,2021-11-25 21:40:37.607 UTC
GR,['standard'],7.0908850850961818e+17,tchorozi@otenet.gr,Ιάσων-Θεόπιστος Βώσσος,Nov 2019,13.48,a705cb69-1aad-44d9-9266-60ae3347f908,4ed5ee18-7f12-468a-871c-44bf5cf8b996,2021-11-25 21:40:37.607 UTC
GR,['standard'],7.0908850849733018e+17,pantonakos@hotmail.gr,Φεβρωνία Κυρούδη,Nov 2020,13.48,e770542b-f75a-447d-9550-f165a6cf8dca,22aa4a77-27c4-4c6b-ab39-edf6ac32756e,2021-11-25 21:40:37.607 UTC
GR,['standard'],7.0908850850755379e+17,theofania.rodis@googlemail.gr,Νικητία Κοντογιάννη,Dec 2018,13.48,a99f8db2-1ae7-4f44-824d-5515ae7c1a84,81cc6ddb-55fe-4fb8-86a9-da89b1452ba5,2021-11-25 21:40:37.607 UTC
GR,['standard'],7.090885085192192e+17,omiros18@otenet.gr,Παντελία Λυρή,Dec 2014,13.48,63cd9aa0-9f06-4b41-8db5-9a8b9f7d2c10,5b6f9500-9a51-4d09-87a8-7f9e58a1fd2c,2021-11-25 21:40:37.607 UTC
GR,['standard'],7.09088508485632e+17,elpida.kissas@hotmail.gr,Αμφιθέα Κανταρελή,Nov 2013,13.48,1b8336c5-907d-427a-b1af-2ea6c54b47c2,04b578ff-7bf0-4481-916f-5d1490434bcb,2021-11-25 21:40:37.607 UTC
